Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1
0,-1.2881014980803023,0,3.0,0,0,2,0,36.0,4.0,2.0,2.0,-0.6552934415043399,1.5316159108435474,-1.4425504219908634,0.46950723895072094
0,-1.1633575071931614,0,2.0,5,0,2,0,30.0,4.0,1.0,2.0,-0.9628515156683325,0.12661673266748694,-0.2922148323227228,-0.6057871597328267
0,-1.2881014980803023,0,1.0,0,0,3,0,26.0,6.0,2.0,1.0,0.6455595590541229,-1.4268583411935547,-1.0165002035952557,0.29729212041155934
0,0.9572903378882359,1,3.0,2,0,1,0,49.0,5.0,3.0,2.0,-0.02296985982202959,0.2579135990996603,-1.5277604656699848,-0.4251713037039494
0,0.7078023561139539,0,1.0,0,0,2,0,43.0,3.0,3.0,2.0,0.29617639698677534,1.0444677241746427,-1.655575531188667,0.08727368316867876
0,0.832546347001095,1,1.0,0,0,0,0,39.0,5.0,2.0,4.0,-0.7968309827322736,0.49228464104867997,-1.0591052254348166,-0.4713753598973831
0,-2.4107974160645718,1,1.0,5,1,0,0,19.0,4.0,1.0,3.0,-0.26521539934770316,0.7180661683712959,-0.33481985416228355,-0.7191971158439817
0,-1.7870774616288665,1,0.0,5,0,0,0,26.0,6.0,2.0,3.0,-0.7217971908096329,1.4101356325558356,-1.357340378311742,1.469195000226832
0,1.331522310549659,0,4.0,0,0,4,0,51.0,4.0,3.0,1.0,0.7235287149331033,0.9904764893801041,-1.5277604656699848,2.960325904651283
1,1.4562663014368,0,2.0,2,1,4,0,46.0,2.0,3.0,4.0,1.1642390713224031,-1.4268583411935547,-0.7182650507183304,0.27629027668727124
0,0.9572903378882359,1,2.0,5,0,0,0,45.0,6.0,1.0,1.0,-0.8291474383225519,-0.04517355986059034,-1.4851554438304242,-1.9415044205975458
0,-0.1654055800960332,0,3.0,0,2,2,0,37.0,4.0,1.0,1.0,-0.5403334710470646,0.5450488023251608,-1.144315269113938,-0.2529561851647873
0,-1.2881014980803023,1,2.0,1,2,0,0,25.0,5.0,2.0,4.0,0.5271875074729575,-0.08812113299260965,0.645095648147614,0.6207205137655949
0,-0.9138695254188793,1,2.0,0,0,1,0,29.0,3.0,5.0,2.0,-0.10210640530903882,-0.0071342808008018005,-1.144315269113938,0.06207147069953308
0,-0.9138695254188793,1,1.0,0,0,1,0,30.0,6.0,1.0,2.0,-0.6724561910793461,0.1364333208119485,-1.655575531188667,-1.7314859833546654
0,-1.5375894798545844,0,3.0,5,1,3,1,21.0,6.0,4.0,3.0,1.976912561144874,1.6616857037576631,0.4320705389498102,0.8853437446916245
0,0.9572903378882359,1,2.0,2,0,1,0,43.0,5.0,1.0,1.0,-1.426568661881111,-1.4268583411935547,-1.0165002035952557,0.29729212041155934
0,0.9572903378882359,0,2.0,5,0,3,0,49.0,3.0,1.0,4.0,1.0115015349999534,1.107048473595585,-0.6756600288787696,-0.33276319131708193
0,-1.2881014980803023,0,2.0,0,0,2,0,28.0,6.0,2.0,2.0,-0.8177043687156446,0.2934987311233334,-0.1643997668040405,0.34349617660499304
0,-1.1633575071931614,0,2.0,5,2,4,0,24.0,4.0,2.0,2.0,-0.4753165271325926,0.6162190663725071,-0.1643997668040405,-0.6225886347122571
0,-2.4107974160645718,0,0.0,2,0,1,0,15.0,4.0,3.0,4.0,-0.4201114888252262,-1.4268583411935547,-1.2721303346326203,0.15867995183125813
0,1.082034328775377,1,4.0,0,1,0,0,41.0,6.0,2.0,1.0,-0.2220512892291081,0.4665160971694684,0.21904542975200636,-0.35376503504136997
0,-2.5355414069517126,0,0.0,0,1,0,0,16.0,5.0,3.0,2.0,-0.3648468297949588,-1.4268583411935547,-1.357340378311742,0.5073105576544394
0,1.206778319662518,0,1.0,0,0,2,0,36.0,3.0,2.0,3.0,1.0930719540108478,0.9953847834523348,-0.8886851380765735,-0.5931860534982538
0,1.4562663014368,1,2.0,0,0,0,0,53.0,5.0,3.0,1.0,0.37168900883603245,-0.2464136168220523,-1.314735356472181,-2.731173744630776
0,-0.5396375527574563,1,2.0,0,0,0,0,34.0,5.0,2.0,2.0,1.3582799143953872,-0.025540383571667224,-0.7182650507183304,-1.080428827901736
0,-2.0365654434031484,0,1.0,3,1,0,0,13.0,3.0,3.0,3.0,1.4743373796304717,1.6616857037576631,0.21904542975200636,0.34769654534985067
0,-1.0386135163060204,0,1.0,5,0,2,0,32.0,4.0,2.0,1.0,-0.42740744587979435,0.6432146837697764,-0.42002989784140504,0.5073105576544394
0,0.08408240167824883,1,2.0,2,2,0,1,35.0,3.0,1.0,4.0,1.91059999954271,0.8346381525867769,-0.20700478864360125,-0.37896724751051564
0,-1.6623334707417254,1,1.0,0,1,1,0,24.0,5.0,1.0,2.0,0.0720576124314782,0.6162190663725071,-0.20700478864360125,0.007466677016384131
1,0.9572903378882359,1,2.0,1,0,0,0,47.0,3.0,4.0,3.0,-1.426568661881111,-1.4268583411935547,-1.8259956185469102,-1.4164583274903448
0,2.3294742376467874,1,1.0,0,1,0,0,55.0,5.0,2.0,4.0,0.18245407129292116,0.6100836987822187,-0.6756600288787696,4.241438371832853
0,-1.6623334707417254,0,2.0,5,1,2,0,23.0,4.0,2.0,1.0,-0.8784111652150749,-1.4268583411935547,0.21904542975200636,0.7551323136010385
0,-0.29014957098317423,1,1.0,4,2,0,0,39.0,5.0,2.0,4.0,-0.918872481201363,0.8186861968520268,-1.357340378311742,2.708303779959826
0,1.331522310549659,1,3.0,0,0,1,0,48.0,4.0,2.0,2.0,-0.4487017847998739,0.09962111527021765,-1.1869202909534988,0.5787168263170188
0,-1.5375894798545844,0,3.0,2,0,3,0,25.0,6.0,3.0,2.0,0.5525886190670506,-0.30285899865270627,-1.2295253127930597,-0.6183882659673995
0,2.0799862558725053,1,0.0,2,1,1,0,56.0,3.0,6.0,4.0,-1.426568661881111,-1.4268583411935547,0.26165045159156713,-0.5637834722842505
0,-1.1633575071931614,1,3.0,5,1,0,0,31.0,5.0,1.0,3.0,-1.426568661881111,-1.4268583411935547,0.048625342393763316,-0.08494143537048332
0,-0.9138695254188793,0,2.0,1,0,2,0,36.0,6.0,3.0,2.0,0.003989669222857544,1.0960048119330659,-0.8034750943974519,-0.034537010432191984
0,-0.9138695254188793,0,2.0,5,0,3,0,34.0,6.0,3.0,3.0,0.5158367420694889,0.464061950133353,-1.3999454001513025,1.2087721380456602
0,1.082034328775377,0,1.0,0,0,2,0,44.0,6.0,2.0,4.0,-0.9847978659656677,0.4382934062541414,-1.655575531188667,-0.769601540782273
1,-1.1633575071931614,0,2.0,0,1,4,0,25.0,3.0,3.0,0.0,0.03200502733308594,-1.4268583411935547,-1.4425504219908634,-0.9922210842597264
0,1.331522310549659,0,1.0,4,0,3,0,51.0,5.0,2.0,2.0,0.48479991414262597,0.5560924639876801,-1.5703654875095456,-0.2739580288890754
0,-0.1654055800960332,1,2.0,0,2,0,0,36.0,6.0,6.0,3.0,-0.7122038231458907,-1.4268583411935547,0.26165045159156713,0.08307331442382114
0,0.832546347001095,0,4.0,0,0,3,0,36.0,3.0,2.0,2.0,-0.3519424448838475,1.6616857037576631,-1.4851554438304242,-0.18995065399192315
0,-1.1633575071931614,0,2.0,0,1,2,0,23.0,6.0,1.0,2.0,0.04093085663290986,-0.016950868945263358,-0.1643997668040405,0.34349617660499304
0,1.7057542832110821,1,0.0,2,0,0,0,49.0,3.0,1.0,2.0,-0.34351533975791854,1.027288694921835,-0.9312901599161342,-0.9628185030457231
0,-2.1613094342902897,1,0.0,2,1,0,0,23.0,5.0,3.0,4.0,0.41055631852129987,-1.4268583411935547,-0.3774248760018443,0.3939006015432844
0,1.206778319662518,1,4.0,2,0,0,0,36.0,4.0,1.0,5.0,-0.4288726195094546,0.230917981702391,-1.1017102472743772,-0.3663661412759428
0,-1.1633575071931614,0,2.0,0,0,3,0,27.0,4.0,2.0,1.0,0.9061380122795369,1.0371052830662966,-1.0591052254348166,-0.18995065399192315
0,-0.41489356187031523,0,1.0,5,0,2,0,23.0,4.0,3.0,2.0,0.29647440457630025,0.47510561179587224,-0.5478449633600874,-1.4458609087043481
0,1.4562663014368,0,1.0,0,0,3,0,42.0,4.0,3.0,1.0,0.8821765033398133,1.6616857037576631,-0.6756600288787696,-0.09334217286019854
0,-2.1613094342902897,1,0.0,1,2,0,0,17.0,3.0,2.0,4.0,-0.798900112743289,1.0371052830662966,0.34686049527068863,-0.37896724751051564
0,-1.0386135163060204,0,2.0,5,0,4,0,29.0,4.0,1.0,2.0,-0.7064887734505233,0.6051754047099879,-0.8460801162370127,1.0281562820167829
1,2.3294742376467874,0,1.0,0,1,0,0,36.0,3.0,4.0,4.0,-0.9004983038774204,-1.4268583411935547,-1.2721303346326203,-0.5091786786011017
0,1.9552422649853642,1,1.0,0,0,0,0,49.0,4.0,2.0,2.0,-0.5896074977564666,1.6616857037576631,-1.698180553028228,0.8853437446916245
0,0.832546347001095,0,1.0,0,0,3,0,42.0,5.0,5.0,4.0,0.19087242141704427,-0.22678044053312918,-0.07918972312491897,-0.22775397269564165
0,-2.5355414069517126,1,0.0,0,1,1,0,17.0,5.0,3.0,3.0,-0.5978158771838998,0.20269529078706403,-0.12179474496447973,-0.8410078094448524
1,-0.040661589208892186,1,3.0,5,1,0,1,39.0,1.0,0.0,4.0,0.9385302638584647,0.9806599012356425,-1.698180553028228,-1.9415044205975458
0,0.5830583652268129,1,1.0,3,0,1,0,44.0,4.0,2.0,1.0,-1.426568661881111,-1.4268583411935547,0.13383538607288484,-0.8452081781897101
0,-0.9138695254188793,0,2.0,2,0,0,0,34.0,4.0,2.0,4.0,-0.4143102925525603,-0.0549901480050519,-0.03658470128535821,0.27629027668727124
0,0.5830583652268129,1,1.0,5,0,0,0,36.0,3.0,2.0,3.0,0.5483574551445258,1.6616857037576631,-1.6129705093491065,-1.223241365226895
0,1.581010292323941,0,2.0,5,0,1,0,50.0,6.0,3.0,2.0,-0.7518964150130206,0.5021012291931416,-1.2295253127930597,-0.8914122343831438
0,1.206778319662518,0,3.0,0,0,1,0,45.0,6.0,2.0,4.0,-1.1787198320112418,0.275092628352468,-1.3999454001513025,-2.02131142674984
0,1.206778319662518,1,2.0,0,0,0,0,36.0,3.0,3.0,2.0,-0.02296985982202959,-0.20469311720809066,-0.9312901599161342,-1.1728369402886036
0,-1.9118214525160075,0,1.0,0,0,1,0,20.0,6.0,2.0,5.0,-0.8480613663172298,0.653031271914238,-1.2295253127930597,-1.5928738147743642
0,-1.1633575071931614,0,0.0,5,2,1,0,36.0,3.0,1.0,5.0,-0.6074725013905252,-1.4268583411935547,0.0060203205542025545,-0.6897945346299784
0,-1.2881014980803023,0,2.0,5,1,1,0,32.0,3.0,5.0,2.0,-0.7590562593168638,0.4542453619888914,0.34686049527068863,-0.22355360395078402
0,-2.5355414069517126,1,1.0,0,1,0,0,15.0,3.0,4.0,3.0,0.0026184853626887656,-1.4268583411935547,-0.8034750943974519,-0.9586181343008656
0,1.8304982740982232,1,0.0,0,0,0,0,53.0,4.0,1.0,2.0,-0.6603770564119822,1.0542843123191041,-1.5703654875095456,-2.080116589177847
0,-2.5355414069517126,0,0.0,5,1,0,0,36.0,6.0,3.0,3.0,-0.738501462498241,0.22723676114821792,-0.2922148323227228,-1.101430671626024
0,-1.4128454889674433,0,2.0,3,0,3,0,36.0,5.0,2.0,4.0,1.1039935537962011,0.4088436418207567,-0.33481985416228355,-1.2064398902474645
0,0.832546347001095,0,3.0,3,0,4,0,43.0,4.0,2.0,5.0,1.079817326480322,-0.00958842783691719,-0.5904499851996481,-0.2823587663787906
0,1.581010292323941,0,2.0,5,0,0,0,42.0,3.0,3.0,5.0,-0.24699789702614885,-0.6047190840948992,-0.4626349196809658,-0.7107963783542665
0,-1.1633575071931614,0,1.0,0,1,3,0,24.0,4.0,4.0,4.0,1.976912561144874,-0.2807716753276677,-0.5478449633600874,-0.5721842097739658
0,-1.0386135163060204,0,3.0,5,0,2,0,26.0,5.0,4.0,2.0,0.07095481040514054,0.4652890236514107,-0.8886851380765735,-0.5931860534982538
0,1.206778319662518,1,5.0,4,0,0,0,48.0,4.0,2.0,2.0,0.7790633215187045,1.172083370052643,-1.4851554438304242,-1.714684508375235
0,-1.1633575071931614,0,2.0,2,0,2,0,36.0,5.0,3.0,5.0,0.4054547730474215,-0.20223897017197529,-1.5277604656699848,-1.6558793459472283
0,-1.6623334707417254,0,1.0,0,0,4,0,21.0,4.0,1.0,3.0,-0.21506342057550312,0.9033542695980078,-0.7182650507183304,1.2087721380456602
0,-1.0386135163060204,0,2.0,3,0,3,0,24.0,4.0,1.0,5.0,1.228477543038059,-0.4783305117349566,-0.4626349196809658,1.2087721380456602
0,1.206778319662518,0,1.0,2,0,4,0,50.0,4.0,3.0,5.0,1.1702527292957943,0.435839259218026,-0.42002989784140504,-0.5931860534982538
0,1.581010292323941,0,0.0,5,0,3,0,47.0,5.0,1.0,2.0,-0.5445719326892885,0.17569967338979472,-1.3999454001513025,-1.349252427572623
0,-2.0365654434031484,0,1.0,1,0,0,0,17.0,5.0,1.0,2.0,0.29408801924259026,0.07876086546323684,-1.357340378311742,0.10407515814810919
0,1.206778319662518,0,2.0,5,0,1,0,36.0,5.0,2.0,3.0,-0.5390326958129794,1.0297428419579504,-1.314735356472181,-0.7023956408645513
0,-1.6623334707417254,0,2.0,0,1,4,0,15.0,4.0,2.0,2.0,1.6328286181169818,1.3954107503391433,0.26165045159156713,-0.5637834722842505
0,-1.9118214525160075,0,0.0,0,2,2,0,24.0,6.0,2.0,2.0,-0.27101994418920033,1.1401794585831428,0.1764404079124456,0.641722357489883
0,-2.5355414069517126,0,1.0,3,1,1,0,36.0,3.0,4.0,3.0,-0.7511038228395028,0.11434599748690999,-1.5277604656699848,-0.026136272942476762
0,-2.1613094342902897,0,1.0,0,0,0,0,18.0,4.0,1.0,4.0,-0.7483343594628633,-0.6550290983352647,-1.1869202909534988,0.2090843767695495
0,0.832546347001095,1,2.0,2,0,0,0,42.0,6.0,1.0,5.0,-0.9137880828703904,0.14870405599252545,-1.6129705093491065,0.9105459571607701
0,-1.4128454889674433,1,0.0,5,1,0,0,36.0,4.0,3.0,4.0,0.09045303442830258,-1.4268583411935547,0.26165045159156713,-0.41257019746937657
0,-1.4128454889674433,0,2.0,2,0,4,0,29.0,5.0,1.0,2.0,-0.5374089448977913,0.697205918564315,-1.6129705093491065,0.9105459571607701
0,1.206778319662518,1,4.0,5,0,0,0,51.0,4.0,2.0,3.0,-1.426568661881111,-1.4268583411935547,-1.7407855748677887,0.007466677016384131
0,-1.4128454889674433,1,1.0,2,1,0,1,27.0,4.0,3.0,2.0,1.976912561144874,-1.4268583411935547,-0.12179474496447973,0.04106962697524502
0,-1.4128454889674433,0,3.0,2,0,1,0,36.0,6.0,2.0,5.0,0.49858183689713675,0.5941317430474686,-1.2295253127930597,0.3686983890741387
1,-1.7870774616288665,0,1.0,5,2,2,0,13.0,3.0,3.0,3.0,0.898861349895061,-1.4268583411935547,-1.5277604656699848,-0.4251713037039494
0,0.33357038345253087,0,4.0,3,0,0,0,43.0,5.0,2.0,4.0,0.6120224498072518,1.6616857037576631,0.34686049527068863,-0.5259801535805321
0,-1.2881014980803023,0,4.0,0,2,4,0,29.0,3.0,2.0,2.0,-1.2789270062049902,-0.4820117322891297,-0.4626349196809658,-1.3744546400417688
0,-1.1633575071931614,0,3.0,0,0,2,0,29.0,5.0,1.0,5.0,-0.8026346485665163,0.5855422284210648,-1.314735356472181,0.7425312073664657
0,1.4562663014368,0,1.0,5,0,2,0,47.0,3.0,1.0,4.0,-0.9657518467009455,0.2812279959427565,-1.314735356472181,-0.05133848541162243
0,-1.4128454889674433,1,2.0,5,0,0,0,21.0,5.0,6.0,3.0,-0.9927106500436743,0.030904998258986738,-0.24960981048316203,-0.30756097884793626
0,-0.9138695254188793,1,2.0,0,0,1,0,26.0,5.0,1.0,2.0,-0.8030504018314438,0.3204943485206027,-1.357340378311742,0.10407515814810919
0,2.3294742376467874,1,0.0,2,1,0,0,56.0,6.0,1.0,2.0,0.5014155069944528,0.35607948054427585,0.9859358228641001,1.0239559132719251
0,2.3294742376467874,0,0.0,5,0,0,0,56.0,3.0,3.0,5.0,-0.3756740160959913,0.7033412861546035,-1.5277604656699848,-0.026136272942476762
0,0.5830583652268129,0,2.0,0,0,4,0,42.0,4.0,1.0,4.0,0.6822436916863042,0.3241755690747758,-0.8886851380765735,-1.756688195823811
0,1.206778319662518,1,1.0,2,0,1,0,40.0,4.0,2.0,5.0,-0.016764696906756457,0.1327521002577754,-1.144315269113938,0.7887352635598994
0,1.4562663014368,0,0.0,5,0,3,0,36.0,6.0,3.0,2.0,-0.6416154484034425,1.4579914997600858,-1.3999454001513025,-2.21452838901329
1,-0.9138695254188793,0,1.0,2,0,0,0,36.0,3.0,3.0,3.0,-0.267230805913332,-1.4268583411935547,-2.039020727744714,-2.432947563745886
0,0.5830583652268129,1,1.0,3,1,0,0,36.0,4.0,4.0,2.0,-1.2245659669099138,-0.02185916301749414,-0.973895181755695,2.6074949300832433
0,1.4562663014368,0,4.0,2,1,1,1,50.0,5.0,2.0,3.0,1.304887952623526,-0.320038027905514,-0.1643997668040405,0.5703160888273036
0,-1.5375894798545844,1,3.0,0,0,0,0,23.0,5.0,3.0,3.0,-0.9413457867353479,0.7745115502019498,-1.1869202909534988,-0.7149967470991241
0,-0.9138695254188793,0,3.0,0,1,3,0,23.0,6.0,1.0,4.0,-0.7451780013083724,1.2187121637388354,-1.2295253127930597,-1.1434343590746003
0,0.9572903378882359,1,1.0,3,0,0,0,43.0,3.0,3.0,2.0,0.07370968960973558,1.1868082522693353,-0.8886851380765735,-1.5928738147743642
0,-2.5355414069517126,1,2.0,5,1,0,0,13.0,5.0,0.0,3.0,-0.06347406993236186,-1.4268583411935547,-0.6756600288787696,-0.5511823660496777
0,0.832546347001095,0,1.0,0,1,3,0,43.0,4.0,2.0,3.0,0.8370894275340035,-0.1776974998108214,-0.5052399415205266,-0.23615471018535686
0,-1.7870774616288665,0,3.0,3,1,3,0,21.0,4.0,3.0,5.0,1.4643685926530339,-1.4268583411935547,-0.24960981048316203,-1.5592708648155034
0,0.33357038345253087,0,3.0,5,0,2,0,39.0,4.0,1.0,4.0,0.5680770707159885,-0.6550290983352647,0.6024906263080533,-0.5553827347945354
0,-0.9138695254188793,1,2.0,2,0,0,0,26.0,4.0,2.0,5.0,0.006531506238734629,1.6616857037576631,-0.5904499851996481,-1.4038572212557718
1,-1.7870774616288665,0,2.0,0,0,1,0,22.0,3.0,3.0,5.0,-0.14984051297869022,-1.4268583411935547,-1.868600640386471,-1.3114491088689044
1,-2.0365654434031484,0,1.0,3,2,0,0,19.0,4.0,3.0,3.0,0.4069340364813033,-1.4268583411935547,-1.4851554438304242,-1.189638415268034
0,-1.1633575071931614,0,1.0,2,1,3,0,36.0,6.0,1.0,2.0,-0.5950727559059883,1.4911224847476436,-0.6756600288787696,-1.1392339903297426
0,-1.0386135163060204,0,2.0,2,1,1,0,36.0,5.0,1.0,2.0,0.37778240394059437,0.6223544339627957,-0.5904499851996481,-0.7023956408645513
0,-0.040661589208892186,0,2.0,2,1,4,0,33.0,6.0,2.0,3.0,1.976912561144874,-0.597356642986553,-0.2922148323227228,0.6669245699590287
0,-1.2881014980803023,0,2.0,2,0,2,0,36.0,5.0,3.0,4.0,0.02990521894260607,0.19533284967871783,-1.0165002035952557,1.0071544382924946
0,-1.6623334707417254,0,1.0,1,0,3,0,36.0,4.0,3.0,2.0,-0.658922131538209,0.24073456984685254,-0.7182650507183304,-1.080428827901736
0,1.4562663014368,1,3.0,1,1,0,0,54.0,4.0,2.0,3.0,0.5234574462500478,-1.4268583411935547,0.6024906263080533,0.1838821643004038
0,-0.040661589208892186,0,4.0,4,0,4,0,36.0,3.0,2.0,5.0,-0.6029782403013925,-0.3691209686278218,0.3894655171102494,-0.12694512281905898
0,-0.9138695254188793,0,5.0,0,0,3,0,36.0,4.0,3.0,3.0,1.3617024204228818,1.1745375170887584,-0.42002989784140504,-0.9502173968111504
0,0.9572903378882359,1,2.0,4,0,0,0,46.0,3.0,3.0,3.0,-0.5335219556663856,0.5659090521321417,-0.42002989784140504,-0.18995065399192315
0,0.45831437433967187,0,3.0,5,0,4,0,40.0,5.0,1.0,4.0,1.976912561144874,-1.4268583411935547,-1.2295253127930597,-1.1434343590746003
0,-0.6643815436445972,0,3.0,3,1,2,0,33.0,6.0,1.0,4.0,-0.04098705795773877,-1.4268583411935547,-0.3774248760018443,-0.6561915846711176
0,0.832546347001095,0,1.0,0,0,2,0,41.0,4.0,1.0,2.0,-0.8642289039516322,0.48001390586810305,-0.20700478864360125,0.44430502648157527
0,-1.2881014980803023,1,5.0,0,0,0,0,30.0,3.0,3.0,3.0,-0.6033232840388368,1.516891028626855,-0.7182650507183304,-0.2403550789302145
0,-1.0386135163060204,0,3.0,0,0,4,0,33.0,5.0,3.0,4.0,1.8530194312526713,0.006363527897832843,-0.9312901599161342,0.0326688894855298
1,1.082034328775377,1,2.0,3,1,0,1,36.0,2.0,3.0,3.0,1.976912561144874,-1.4268583411935547,-1.0591052254348166,-2.101118432902135
0,-0.1654055800960332,0,4.0,3,0,4,0,40.0,3.0,2.0,2.0,0.8418456853798184,-0.16910798518441753,-0.5478449633600874,0.8979448509261972
0,-1.2881014980803023,0,2.0,5,1,3,0,27.0,5.0,3.0,3.0,1.0618854401748221,-0.22555336701507148,0.13383538607288484,-0.8452081781897101
0,-0.1654055800960332,0,1.0,0,1,1,0,32.0,5.0,1.0,2.0,0.20961563852070367,0.2775467753885834,0.1764404079124456,-0.2907595038685058
0,-1.0386135163060204,0,4.0,0,0,1,0,27.0,6.0,2.0,4.0,0.016445487168645925,0.13888746784806388,-1.144315269113938,0.7887352635598994
0,-1.4128454889674433,1,2.0,5,0,0,0,22.0,4.0,3.0,3.0,-0.8160194477648062,0.8407735201770653,-0.6756600288787696,-1.1392339903297426
0,0.20882639256538985,0,3.0,3,0,0,0,37.0,4.0,3.0,3.0,-0.5357876516056311,1.6616857037576631,-0.33481985416228355,1.3599854128605342
0,0.5830583652268129,0,2.0,2,1,4,0,36.0,5.0,2.0,4.0,1.976912561144874,-0.33721705715832173,-0.973895181755695,0.8265385822636179
0,-1.1633575071931614,1,1.0,3,1,0,0,20.0,3.0,2.0,5.0,0.5911806815763637,-1.4268583411935547,0.21904542975200636,-0.9376162905765775
0,-1.6623334707417254,1,2.0,4,1,0,0,21.0,4.0,3.0,4.0,-0.030625554322888746,-1.4268583411935547,-0.12179474496447973,-0.6813937971402633
0,-1.9118214525160075,0,1.0,3,0,3,0,36.0,4.0,3.0,3.0,-0.2639576931169923,0.7511971533588536,-0.5478449633600874,-0.3663661412759428
0,-0.7891255345317383,1,4.0,3,1,0,0,26.0,6.0,1.0,2.0,0.3115638964521357,1.6616857037576631,-0.3774248760018443,-0.06393959164619527
0,-0.41489356187031523,0,4.0,5,0,3,0,37.0,4.0,2.0,3.0,1.0012883288162961,-0.496736614505822,-0.973895181755695,0.15867995183125813
0,2.0799862558725053,0,0.0,0,0,1,0,56.0,4.0,2.0,5.0,0.1885680818942722,0.7646949620574882,-1.6129705093491065,-1.521467546111785
0,-1.4128454889674433,1,4.0,0,0,0,0,30.0,6.0,3.0,4.0,-1.2952613921499443,-0.22555336701507148,-0.1643997668040405,1.0743603382102165
0,-1.9118214525160075,1,1.0,5,1,0,0,22.0,5.0,1.0,5.0,0.21493411977364532,-1.4268583411935547,0.7729107136662963,0.22588585174897993
0,-1.2881014980803023,0,4.0,2,0,3,0,25.0,4.0,3.0,3.0,0.07499287927554127,0.6984329920823727,-1.0165002035952557,-0.30336061010307863
0,-1.5375894798545844,0,1.0,5,0,2,0,27.0,3.0,1.0,2.0,0.4193595589604797,1.2101226491124315,-0.6756600288787696,-0.09334217286019854
0,-2.1613094342902897,0,0.0,0,0,2,0,23.0,3.0,3.0,2.0,0.14209718283876074,-0.08689405947455196,-1.1017102472743772,-0.6393901096916871
0,1.082034328775377,0,1.0,4,0,2,0,49.0,6.0,2.0,4.0,-0.18242146418592733,1.569655189903336,-1.144315269113938,-1.4920649648977817
1,-0.040661589208892186,0,2.0,0,1,1,0,31.0,3.0,3.0,5.0,0.39327435821536844,-1.4268583411935547,-1.698180553028228,-0.6309893722019719
0,-0.1654055800960332,0,2.0,3,0,2,0,35.0,6.0,3.0,2.0,1.2726174291680332,1.1450877526553735,-0.6756600288787696,-0.33276319131708193
1,0.7078023561139539,1,0.0,4,1,0,0,36.0,2.0,2.0,3.0,-1.426568661881111,-0.22678044053312918,-1.357340378311742,-0.5931860534982538
0,-0.7891255345317383,1,3.0,5,0,0,0,32.0,5.0,1.0,3.0,-1.0492764180547913,0.6518041983961803,-0.6756600288787696,1.0407573882513557
0,-0.040661589208892186,1,4.0,2,0,0,0,36.0,4.0,2.0,2.0,0.16693054142587246,-1.4268583411935547,-1.0591052254348166,-0.18995065399192315
0,0.9572903378882359,1,2.0,0,0,0,0,46.0,6.0,2.0,2.0,-0.7377187161911145,1.6616857037576631,-1.1869202909534988,-0.975419609280296
0,-1.2881014980803023,0,1.0,0,1,0,0,25.0,6.0,1.0,2.0,-0.7836823616557504,1.6273276452520478,0.6024906263080533,-0.6855941658851208
1,-0.29014957098317423,0,3.0,0,0,1,0,33.0,2.0,3.0,3.0,0.30788510901317134,-0.3151297338332832,-1.6129705093491065,-1.223241365226895
0,-1.1633575071931614,1,2.0,2,1,0,0,30.0,6.0,3.0,3.0,-0.9437141013716176,0.21496602596764097,-0.42002989784140504,0.25948880170784083
0,-1.4128454889674433,0,3.0,0,1,3,0,25.0,3.0,2.0,3.0,0.19021454436664834,1.0947777384150081,-0.6756600288787696,-0.7612008032925578
0,2.204730246759646,1,0.0,0,0,0,0,55.0,4.0,1.0,4.0,-0.8312800057671843,0.5119178173376031,-0.8886851380765735,-1.23164210271661
0,0.7078023561139539,1,2.0,2,0,0,0,36.0,5.0,1.0,2.0,-0.329794041518226,1.6616857037576631,-1.314735356472181,-0.39156835374508847
0,-1.1633575071931614,1,5.0,5,1,1,0,19.0,4.0,1.0,2.0,-0.5530995022552097,1.0113367391870849,0.3042554734311279,0.007466677016384131
0,-0.1654055800960332,1,4.0,2,0,0,0,26.0,4.0,3.0,1.0,1.1743963418208123,-1.4268583411935547,0.26165045159156713,1.091161813189647
0,-2.2860534251774305,0,1.0,0,1,1,0,15.0,3.0,3.0,1.0,-1.0168058726773772,0.4652890236514107,-0.3774248760018443,-0.4713753598973831
0,2.3294742376467874,1,1.0,0,0,0,0,56.0,4.0,2.0,0.0,0.27145325102773116,0.6910705509740266,-0.5904499851996481,0.19648327053497666
